"","Phylo","Species","Family","Order","Beak.Length_Culmen","Beak.Length_Nares","Beak.Width","Beak.Depth","Tarsus.Length","Wing.Length","Kipps.Distance","Secondary1","Hand.Wing.Index","Tail.Length","Mass","Habitat","Habitat.Density","Migration","Trophic.Level","Trophic.Niche","Primary.Lifestyle","Min.Latitude","Max.Latitude","Centroid.Latitude","Centroid.Longitude","Range.Size","Species.Status"
"498","Estrilda astrild","Estrilda_astrild","Estrildidae","Passeriformes",9.7,7.3,4.8,5.9,13.6,46.6,8,39.4,16.8,49.3,8.3,"Grassland",3,"1","Herbivore","Granivore","Generalist",-34.84,13.91,-11.11,27.22,5902588.4,"Extant"
"499","Lonchura hunsteini","Lonchura_hunsteini","Estrildidae","Passeriformes",10.5,7.5,6.8,7,15,47.2,9.5,37.8,20.1,34,13.3,"Grassland",3,"1","Herbivore","Granivore","Generalist",NA,NA,NA,NA,NA,"Extant"
"500","Zenaida galapagoensis","Zenaida_galapagoensis","Columbidae","Columbiformes",20.3,12.6,3.8,4,22.9,125.4,45.3,78.8,36.6,64.9,111,"Woodland",3,"1","Herbivore","Granivore","Generalist",-1.41,1.68,-0.54,-90.89,8331.05,"Extant"
"501","Cinclodes olrogi","Cinclodes_olrogi","Furnariidae","Passeriformes",16.5,11,3,3.4,24.2,89.1,22.5,66.6,25.2,71,28,"Shrubland",3,"1","Carnivore","Invertivore","Terrestrial",-33.19,-30.71,-32.05,-64.99,14761.86,"Extant"
"502","Cereopsis novaehollandiae","Cereopsis_novaehollandiae","Anatidae","Anseriformes",47.4,24.5,20.6,22.8,101.3,470.8,155.8,312.2,33.4,153.2,3560,"Shrubland",3,"2","Herbivore","Herbivore terrestrial","Terrestrial",-43.64,-31.81,-36.03,139.72,557996.61,"Extant"
"503","Phaps histrionica","Phaps_histrionica","Columbidae","Columbiformes",21.8,10.6,4.2,4.5,27,196.5,86.3,110.2,43.9,81.8,289,"Grassland",3,"1","Herbivore","Granivore","Terrestrial",-30.76,-12.04,-21.99,131.98,3734100.7,"Extant"
"504","Lamprotornis pulcher","Lamprotornis_pulcher","Sturnidae","Passeriformes",22.7,12.8,5.2,6.8,31.7,112.8,29.3,81,26.6,65.2,67.3,"Shrubland",3,"1","Carnivore","Invertivore","Terrestrial",9.17,20.07,14.68,10.02,3948428.54,"Extant"
"505","Mirafra sabota","Mirafra_sabota","Alaudidae","Passeriformes",16.3,9.7,4.1,4.8,21.6,82.1,15,65.9,18.5,52.1,24.7,"Grassland",3,"1","Herbivore","Granivore","Terrestrial",-33.34,-5.15,-23.72,22.85,2588939.44,"Extant"
"506","Streptopelia tranquebarica","Streptopelia_tranquebarica","Columbidae","Columbiformes",15.7,8.7,3.4,3.5,17.1,134.8,53.2,81,39.6,82.3,103,"Woodland",2,"1","Herbivore","Granivore","Terrestrial",1.26,40.52,26.15,97.93,9407303.38,"Extant"
"507","Actophilornis albinucha","Actophilornis_albinucha","Jacanidae","Charadriiformes",33.4,19.2,4.4,6.2,66.4,159.6,51,112.8,31,45,239,"Wetland",3,"2","Carnivore","Aquatic predator","Terrestrial",-22.43,-11.95,-16.56,46.23,113054.99,"Extant"
"508","Cossypha polioptera","Cossypha_polioptera","Muscicapidae","Passeriformes",16.8,8.8,4.6,4.1,24.5,78.8,11.5,67.3,14.5,62.9,18.7,"Shrubland",1,"1","Carnivore","Invertivore","Terrestrial",-12.12,10.53,1.93,17.35,644019.5,"Extant"
"509","Quiscalus major","Quiscalus_major","Icteridae","Passeriformes",38.5,28.1,6.9,10.5,42.8,155,47.6,111.9,29.7,141.4,151.2,"Wetland",3,"1","Carnivore","Omnivore","Terrestrial",24.99,41.14,30.85,-81.65,202767.11,"Extant"
"510","Lagonosticta rufopicta","Lagonosticta_rufopicta","Estrildidae","Passeriformes",10.2,7.2,4.3,5.5,13,49,6.3,43.2,12.8,38.8,9.3,"Grassland",3,"1","Herbivore","Granivore","Terrestrial",-2.87,15.03,8.22,10.85,3308898.34,"Extant"
"511","Anthus roseatus","Anthus_roseatus","Motacillidae","Passeriformes",13.7,8,3,3.1,21.5,82.8,15,67.3,18.1,60.6,20.6,"Grassland",3,"1","Carnivore","Invertivore","Terrestrial",22.63,43.81,33.88,95.28,4930715.09,"Extant"
"512","Cinclodes taczanowskii","Cinclodes_taczanowskii","Furnariidae","Passeriformes",26.3,15.9,4.4,5.3,30,113.6,27.3,86.2,24,87,64.5,"Rock",3,"1","Carnivore","Invertivore","Terrestrial",-18.04,-8.88,-13.42,-75.77,24111.68,"Extant"
"513","Charadrius pallidus","Charadrius_pallidus","Charadriidae","Charadriiformes",15.3,10,3.1,3.4,26.8,90.4,44,45.8,49,36.2,34.8,"Wetland",3,"2","Carnivore","Aquatic predator","Terrestrial",-34.84,-1.37,-23.67,25.25,480800.22,"Extant"
"514","Spizocorys conirostris","Spizocorys_conirostris","Alaudidae","Passeriformes",10.8,7.7,4.8,5.7,17,75.8,19.3,56.5,25.5,44.6,14.3,"Grassland",3,"1","Omnivore","Granivore","Terrestrial",-32.86,-13.8,-25.05,23.59,1128198.55,"Extant"
"515","Anthus cervinus","Anthus_cervinus","Motacillidae","Passeriformes",14.1,7.9,3,3,21.7,83.3,22.9,60.3,27.5,56.6,20.9,"Grassland",3,"3","Carnivore","Invertivore","Terrestrial",48.72,75.18,68.1,104.51,3787889.02,"Extant"
"516","Melanocorypha maxima","Melanocorypha_maxima","Alaudidae","Passeriformes",24.8,17.6,6.1,8,27.1,143.2,51,94,35.2,84,75,"Grassland",3,"2","Herbivore","Omnivore","Terrestrial",27.76,40.18,33.64,96.29,1042885.9,"Extant"
"517","Geopelia placida","Geopelia_placida","Columbidae","Columbiformes",13.6,7.4,2.4,2.8,15.2,99,32.8,66,33.2,89.7,47.8,"Woodland",2,"1","Herbivore","Granivore","Terrestrial",-39.24,-4.45,-24.38,137.77,5572643.25,"Extant"
"518","Coturnix delegorguei","Coturnix_delegorguei","Phasianidae","Galliformes",13.5,7.2,4.8,5.2,23.1,90.6,33.9,56.3,37.6,31.2,76,"Grassland",3,"3","Herbivore","Granivore","Terrestrial",-29.54,17.55,-6.74,28.1,9153237.05,"Extant"
"519","Emberiza tristrami","Emberiza_tristrami","Emberizidae","Passeriformes",12.2,7.5,4,5.3,19.4,69.6,15.6,53.9,22.5,55,18,"Forest",1,"3","Omnivore","Granivore","Terrestrial",41.61,51.54,47.92,134.74,423016.56,"Extant"
"520","Muscisaxicola albilora","Muscisaxicola_albilora","Tyrannidae","Passeriformes",19.3,11.1,4,3.8,30.2,113.7,37.5,76.2,33,70,22.6,"Grassland",3,"3","Carnivore","Invertivore","Terrestrial",-50.81,-26.31,-37.79,-70.77,358526.85,"Extant"
"521","Oreopsar bolivianus","Oreopsar_bolivianus","Icteridae","Passeriformes",24,16.1,6.6,9.6,32.5,115.9,21.6,94.3,18.7,95.8,72.9,"Shrubland",3,"1","Omnivore","Invertivore","Terrestrial",-20.69,-16.95,-18.65,-65.25,77402.17,"Extant"
"522","Francolinus streptophorus","Francolinus_streptophorus","Phasianidae","Galliformes",26.6,14.7,8.5,9.2,35.6,146.5,39.9,106.6,27.2,63,385,"Grassland",3,"1","Omnivore","Omnivore","Terrestrial",-5.12,5.96,0.17,31.47,216468.87,"Extant"
"523","Aphriza virgata","Aphriza_virgata","Scolopacidae","Charadriiformes",29,15.9,4.2,5.6,30.9,173,94.2,78.6,54.5,63,201,"Coastal",3,"3","Carnivore","Aquatic predator","Terrestrial",56.76,68.34,63.62,-147.89,662683.31,"Extant"
"524","Rhinoptilus africanus","Rhinoptilus_africanus","Glareolidae","Charadriiformes",16.2,8.9,3.1,3.8,52.9,147.8,64.2,82.8,43.7,64.2,87.5,"Desert",3,"1","Carnivore","Invertivore","Terrestrial",-34.84,13.15,-16.64,27.43,2999057.71,"Extant"
"525","Modulatrix orostruthus","Modulatrix_orostruthus","Muscicapidae","Passeriformes",19.3,10.1,3.5,3.9,27.5,85.3,11.5,73.5,13.5,70,32.7,"Forest",1,"1","Carnivore","Invertivore","Terrestrial",-16.34,-4.83,-9.81,36.55,6391.44,"Extant"
"526","Tiaris bicolor","Tiaris_bicolor","Emberizidae","Passeriformes",10.6,6.3,4.2,5.7,16.3,52.7,7.7,44.8,14.7,38.5,9.8,"Shrubland",2,"1","Herbivore","Granivore","Terrestrial",3.21,27.23,14.11,-70.67,269426.8,"Extant"
"527","Eleoscytalopus psychopompus","Eleoscytalopus_psychopompus","Rhinocryptidae","Passeriformes",13,8.1,3.4,3.4,19.4,52.3,4.4,47.9,8.3,34.1,17.8,"Forest",1,"1","Carnivore","Invertivore","Terrestrial",-15.47,-13.2,-14.13,-39.1,5194.76,"Extant"
"528","Euphagus cyanocephalus","Euphagus_cyanocephalus","Icteridae","Passeriformes",22.6,14.4,5.8,7.5,31,126.4,39.1,86.2,31.2,100.6,62.5,"Human Modified",3,"2","Carnivore","Omnivore","Terrestrial",30.05,62.06,46.92,-110.63,5280448.27,"Extant"
"529","Pitta oatesi","Pitta_oatesi","Pittidae","Passeriformes",28.5,18.9,7.4,9.9,50.6,108.6,7.8,100.9,7.2,62.2,120,"Forest",1,"1","Carnivore","Invertivore","Terrestrial",2.57,25.36,18.85,101.03,547817.02,"Extant"
"530","Pomatorhinus erythrocnemis","Pomatorhinus_erythrocnemis","Timaliidae","Passeriformes",34.9,24.2,5,7,36.4,97.8,7.3,90.7,7.4,95.4,58.2,"Shrubland",1,"1","Carnivore","Invertivore","Terrestrial",21.96,25.3,23.8,121.09,25723.2,"Extant"
"531","Pauxi pauxi","Pauxi_pauxi","Cracidae","Galliformes",64.5,28.8,15.1,28.2,103.8,379.6,29,350.6,7.8,317.5,3117.7,"Forest",1,"1","Herbivore","Omnivore","Terrestrial",6.31,11.34,9.17,-70.24,40122.69,"Extant"
"532","Crypturellus duidae","Crypturellus_duidae","Tinamidae","Tinamiformes",31.2,12.2,5.4,5.6,48.9,162.9,45.5,117.4,27.9,41.5,426,"Shrubland",1,"1","Herbivore","Omnivore","Terrestrial",-4.01,6.38,1.17,-65.98,131826.56,"Extant"
"533","Garrulax maximus","Garrulax_maximus","Timaliidae","Passeriformes",31.1,20.7,7,7.8,43.9,132.8,8.7,126.6,6.4,175.5,120.5,"Forest",2,"1","Carnivore","Invertivore","Terrestrial",26.22,36.38,31.3,100.86,530133.34,"Extant"
"534","Anthus gutturalis","Anthus_gutturalis","Motacillidae","Passeriformes",17.7,10,3.8,4.1,28.9,96.3,19.8,77.1,20.4,78.6,36.3,"Grassland",3,"1","Omnivore","Invertivore","Terrestrial",-9.83,-3.42,-5.14,141.34,34559.91,"Extant"
"535","Gallinago hardwickii","Gallinago_hardwickii","Scolopacidae","Charadriiformes",73.1,63.3,5,7.7,34.9,151,72.5,77.2,48.4,60.8,151.3,"Human Modified",3,"3","Carnivore","Aquatic predator","Terrestrial",32.37,49.5,40.2,140.23,251911.82,"Extant"
"536","Ardea sumatrana","Ardea_sumatrana","Ardeidae","Pelecaniformes",173,123.6,18.4,27,156.8,453.5,129.3,320.4,28.8,160.2,2024,"Coastal",3,"1","Carnivore","Aquatic predator","Terrestrial",-21.02,21.23,-3.55,126.35,1764501.96,"Extant"
"537","Mycteria americana","Mycteria_americana","Ciconiidae","Ciconiiformes",224.5,187.7,34.6,44.7,191,455.9,165.1,281.8,37,190.8,2554.5,"Wetland",3,"2","Carnivore","Aquatic predator","Terrestrial",-37.08,33.1,-8.15,-60.1,14553444.64,"Extant"
"538","Cryptospiza salvadorii","Cryptospiza_salvadorii","Estrildidae","Passeriformes",10.9,7.9,5.4,6.5,17.2,56.4,8.6,47.6,15.3,42.1,12.2,"Forest",1,"1","Herbivore","Granivore","Terrestrial",-7.12,13.03,2.92,35.77,258139.34,"Extant"
"539","Catreus wallichi","Catreus_wallichi","Phasianidae","Galliformes",39.8,25.1,15.4,15.3,71.2,244.4,51.4,192.2,21.1,459.8,1436.9,"Grassland",3,"1","Herbivore","Herbivore terrestrial","Terrestrial",27.94,35.55,31.4,77.86,148666.55,"Extant"
"540","Paroaria dominicana","Paroaria_dominicana","Emberizidae","Passeriformes",18.3,10.9,5.6,8.5,22.9,91.2,16.4,74.8,18,76.1,33.2,"Shrubland",2,"1","Omnivore","Omnivore","Terrestrial",-16.44,-2.14,-9.17,-40.79,1212763.44,"Extant"
"541","Anser brachyrhynchus","Anser_brachyrhynchus","Anatidae","Anseriformes",48.9,26.2,18.7,15.2,74,432.2,210.8,217,49.3,140.6,2642,"Grassland",3,"3","Herbivore","Herbivore terrestrial","Terrestrial",63.65,80.38,71.96,-19.91,190949.74,"Extant"
"542","Scolopax rusticola","Scolopax_rusticola","Scolopacidae","Charadriiformes",76.7,60.9,6.5,10,34.2,192.4,75.1,115.6,39.4,84.8,308.3,"Forest",3,"3","Carnivore","Omnivore","Terrestrial",26.74,70.44,55.2,70.27,15129244.23,"Extant"
"543","Francolinus gularis","Francolinus_gularis","Phasianidae","Galliformes",24.5,11.9,8.6,8.2,56,162,33.1,128.9,20.6,83.8,510,"Wetland",2,"1","Herbivore","Omnivore","Terrestrial",25.9,29.15,27.04,87.91,183185.1,"Extant"
"544","Pterocles gutturalis","Pterocles_gutturalis","Pteroclididae","Pteroclidiformes",21.2,9.7,4.7,6.3,31.2,213.4,115,97.2,54.2,80.8,338,"Grassland",3,"2","Herbivore","Granivore","Terrestrial",-26.23,15.3,-10.12,30.63,810480.4,"Extant"
"545","Grallaria excelsa","Grallaria_excelsa","Formicariidae","Passeriformes",36.9,22.3,9.6,12.7,61,153.9,16.1,143.9,10.1,63.1,240.8,"Forest",1,"1","Carnivore","Invertivore","Terrestrial",7.71,10.91,8.97,-71.26,8417.28,"Extant"
"546","Laterallus spilonotus","Laterallus_spilonotus","Rallidae","Gruiformes",16.1,8.6,2.4,3.9,20.9,65.8,16.8,48.5,25.7,24.2,40.2,"Forest",1,"1","Carnivore","Omnivore","Terrestrial",-1.32,0.62,-0.63,-90.84,2021.77,"Extant"
"547","Rhinoptilus chalcopterus","Rhinoptilus_chalcopterus","Glareolidae","Charadriiformes",21.7,11.8,4.8,6,71,175.4,70.2,104.8,40.1,76.4,150,"Woodland",3,"1","Carnivore","Invertivore","Terrestrial",-30.46,17.04,-4.12,21.69,10146624.15,"Extant"
"548","Fluvicola albiventer","Fluvicola_albiventer","Tyrannidae","Passeriformes",16.6,10.7,4.7,3.1,20.4,68.5,11.2,57.3,16.2,52,11.6,"Wetland",3,"2","Carnivore","Invertivore","Terrestrial",-35.18,0.65,-14.38,-51.87,5618018.64,"Extant"
"549","Anurolimnas fasciatus","Anurolimnas_fasciatus","Rallidae","Gruiformes",19.5,10.7,3.7,5.8,38.3,91.8,12.1,79.7,13.2,26.5,69,"Forest",1,"1","Carnivore","Aquatic predator","Terrestrial",-10.7,1.6,-5.19,-71.01,1297085.55,"Extant"
"550","Francolinus sephaena","Francolinus_sephaena","Phasianidae","Galliformes",23.2,12.5,7.4,7,39.2,148,33.6,113.3,22.7,82.9,340.5,"Shrubland",2,"1","Omnivore","Invertivore","Terrestrial",-28.93,12.14,-11.26,33.41,3350686.8,"Extant"
"551","Vidua larvaticola","Vidua_larvaticola","Viduidae","Passeriformes",9.7,6,4.8,6.1,13.5,64.8,15,49.8,23.1,37.8,13.1,"Shrubland",3,"1","Herbivore","Granivore","Terrestrial",4.61,14.34,8.68,14.89,572282.77,"Extant"
"552","Merulaxis ater","Merulaxis_ater","Rhinocryptidae","Passeriformes",21.2,11.4,4.3,5.3,26.1,66.2,3.5,62.2,5.3,83.4,35,"Forest",1,"1","Carnivore","Invertivore","Terrestrial",-27.33,-15.21,-21.4,-43.75,163731.48,"Extant"
"553","Leptoptilos dubius","Leptoptilos_dubius","Ciconiidae","Ciconiiformes",294.2,236,51.5,80.4,312.8,761.4,328.8,426.8,43.5,305,9050,"Wetland",3,"2","Carnivore","Omnivore","Terrestrial",11.72,28.33,24.09,95.13,96821.9,"Extant"
"554","Coturnix ypsilophora","Coturnix_ypsilophora","Phasianidae","Galliformes",15.6,8.4,5.8,6.2,23.2,98,33.4,66.3,33.5,37.6,107.7,"Grassland",2,"1","Herbivore","Granivore","Terrestrial",-43.64,-1.47,-22.14,137.98,5709134.88,"Extant"
"555","Upucerthia albigula","Upucerthia_albigula","Furnariidae","Passeriformes",37.4,26.1,4,5.1,25.6,90.8,16.4,74.4,18.1,78,39.9,"Shrubland",3,"1","Carnivore","Invertivore","Terrestrial",-19.85,-12.08,-16.72,-71.59,48222.85,"Extant"
"556","Ardea humbloti","Ardea_humbloti","Ardeidae","Pelecaniformes",144.5,118,18,26.3,172.5,449,168,281,37.5,169.8,1060,"Coastal",3,"1","Carnivore","Aquatic predator","Terrestrial",-25.61,-11.95,-18.2,45.86,61195.29,"Extant"
"557","Atlantisia rogersi","Atlantisia_rogersi","Rallidae","Gruiformes",21.2,12.7,2.6,4.2,22.5,54.2,0.1,54.1,0.2,28.5,39.3,"Grassland",2,"1","Omnivore","Omnivore","Terrestrial",-37.33,-37.28,-37.3,-12.68,16.43,"Extant"
"558","Cursorius coromandelicus","Cursorius_coromandelicus","Glareolidae","Charadriiformes",22.2,13.8,4.9,4.6,50,145,62.5,82.8,43,52.8,138,"Grassland",3,"1","Carnivore","Invertivore","Terrestrial",7.64,33.75,22.56,77.86,2383016.48,"Extant"
"559","Mirafra erythroptera","Mirafra_erythroptera","Alaudidae","Passeriformes",13.2,8.5,4.3,5.5,19.4,75,15.6,59.4,20.8,49.5,21.3,"Shrubland",2,"1","Omnivore","Omnivore","Terrestrial",11.91,33.53,22.55,78.38,2147813.66,"Extant"
"560","Zoothera sibirica","Zoothera_sibirica","Turdidae","Passeriformes",22.4,13.2,5,5.8,28.5,119,42.7,76.1,35.9,87.8,75.5,"Forest",1,"3","Omnivore","Invertivore","Terrestrial",34.86,68.81,58.04,118.51,7499143.62,"Extant"
"561","Aenigmatolimnas marginalis","Aenigmatolimnas_marginalis","Rallidae","Gruiformes",19.8,10.5,3.4,6.3,34.8,104.2,30.8,73,29.6,46.6,51.2,"Grassland",3,"2","Carnivore","Aquatic predator","Terrestrial",-24.87,13.27,-11.18,29.21,3857317.95,"Extant"
"562","Neotis nuba","Neotis_nuba","Otididae","Otidiformes",55.1,31.1,12.2,12.3,118.9,422,187.3,234.7,44.9,264.2,5440,"Desert",3,"1","Omnivore","Omnivore","Terrestrial",12.63,25.55,17.41,7.89,2385968.92,"Extant"
"563","Pellorneum ruficeps","Pellorneum_ruficeps","Timaliidae","Passeriformes",17.2,9.7,3.1,4.2,25.8,69,6.2,65.1,8.6,66.4,26,"Shrubland",2,"1","Carnivore","Invertivore","Terrestrial",3.93,32.59,18.55,95.53,2044549.11,"Extant"
"564","Gallicolumba crinigera","Gallicolumba_crinigera","Columbidae","Columbiformes",20.3,10.3,3.1,4.5,36.1,150.2,43,107.2,28.6,97.2,192.2,"Forest",1,"1","Herbivore","Omnivore","Terrestrial",5.56,12.59,8.25,124.83,94066.4,"Extant"
"565","Mirafra collaris","Mirafra_collaris","Alaudidae","Passeriformes",15.2,9.5,4.5,5.4,23.2,81.5,13.9,67.6,17,54,29.2,"Grassland",2,"1","Omnivore","Invertivore","Terrestrial",-1.59,9.56,3.51,42.49,319160.76,"Extant"
"566","Phoenicopterus ruber","Phoenicopterus_ruber","Phoenicopteridae","Phoenicopteriformes",126,89.5,26.9,36.7,282,408.8,190.5,210,47.5,138.8,3031.6,"Coastal",3,"1","Carnivore","Aquatic predator","Terrestrial",-1.36,23.59,18.3,-75.16,241334.34,"Extant"
"567","Amaurocichla bocagei","Amaurocichla_bocagei","Sylviidae","Passeriformes",19.1,13,3.9,3.8,23.9,63,6.9,56.1,11,34,7,"Forest",1,"1","Carnivore","Invertivore","Terrestrial",0.07,0.34,0.21,6.56,340.89,"Extant"
"568","Erythropygia hartlaubi","Erythropygia_hartlaubi","Muscicapidae","Passeriformes",16.6,9.7,3.1,3.8,26,62.4,4.8,57.6,7.6,63.2,19.2,"Shrubland",2,"1","Carnivore","Invertivore","Terrestrial",-9.3,6.67,1.79,23.66,612316.42,"Extant"
"569","Guttera pucherani","Guttera_pucherani","Numididae","Galliformes",34.6,23.8,13.8,14.5,76.3,272.3,47.1,224.2,17.4,128,1149,"Forest",1,"1","Omnivore","Omnivore","Terrestrial",-29.56,11.93,-4.16,23.54,3813145.02,"Extant"
"570","Passerina leclancherii","Passerina_leclancherii","Emberizidae","Passeriformes",11.7,8.2,5.3,6.7,17.6,66.6,10,56.6,15,53.9,14,"Woodland",2,"1","Herbivore","Granivore","Terrestrial",15.65,21.26,18.32,-100.92,140628.19,"Extant"
"571","Acrocephalus luscinius","Acrocephalus_luscinius","Sylviidae","Passeriformes",35.5,21.9,4.9,4.9,30.1,85.7,15,70.7,17.4,78,30.6,"Wetland",2,"1","Carnivore","Invertivore","Terrestrial",15.1,17.62,15.34,145.76,134.91,"Extant"
"572","Emberiza caesia","Emberiza_caesia","Emberizidae","Passeriformes",14.6,7.6,3.9,4.9,18.3,83.4,23.5,59.9,28.1,64.4,19.9,"Shrubland",3,"3","Omnivore","Granivore","Terrestrial",30.56,41.51,37.48,28.78,344081.04,"Extant"
"573","Mirafra angolensis","Mirafra_angolensis","Alaudidae","Passeriformes",17.5,11.2,4.2,5.3,25.5,79.2,13.7,65.5,17.3,48.2,36.2,"Grassland",3,"1","Omnivore","Omnivore","Terrestrial",-15.38,-6.38,-11.77,20.6,763784.63,"Extant"
"574","Anthus furcatus","Anthus_furcatus","Motacillidae","Passeriformes",13.5,8.6,3.6,4,20.5,74.8,20.9,53.9,27.9,56.8,20.1,"Grassland",3,"1","Carnivore","Invertivore","Terrestrial",-42.89,-9.53,-31.04,-63.2,1987553.38,"Extant"
"575","Pterocles bicinctus","Pterocles_bicinctus","Pteroclididae","Pteroclidiformes",19.1,8.2,3.7,4.6,23.7,170.4,72.6,97.1,42.8,74.8,237,"Grassland",3,"1","Herbivore","Granivore","Terrestrial",-29.1,-11.39,-20.46,23.5,1654904.57,"Extant"
"576","Tringa ochropus","Tringa_ochropus","Scolopacidae","Charadriiformes",37.4,27.6,2.7,4.1,32.9,137.8,63.2,74.8,45.8,59.5,71.4,"Wetland",3,"3","Carnivore","Aquatic predator","Terrestrial",38.94,69.47,57.64,82.39,15230538.62,"Extant"
"577","Turdus swalesi","Turdus_swalesi","Turdidae","Passeriformes",29.3,17.6,6,8.1,43.9,129.5,23.8,105.7,18.4,109,75,"Forest",2,"1","Omnivore","Invertivore","Terrestrial",18.01,19.28,18.78,-71.12,4266.1,"Extant"
"578","Ardeola idae","Ardeola_idae","Ardeidae","Pelecaniformes",68.3,51.9,9.2,12.7,60.4,226.8,73.6,151.2,32.7,88.6,253,"Wetland",3,"1","Carnivore","Aquatic predator","Terrestrial",-25.09,-9.34,-19.02,46.84,551800.88,"Extant"
"579","Casuarius unappendiculatus","Casuarius_unappendiculatus","Casuariidae","Casuariiformes",88.1,25,14.3,23.2,303.4,264.5,0.2,264.3,0.1,273.5,46073.9,"Forest",1,"1","Herbivore","Frugivore","Terrestrial",-5.64,-0.34,-3.26,138.98,185350.58,"Extant"
"580","Vultur gryphus","Vultur_gryphus","Cathartidae","Accipitriformes",96.8,64.8,30.1,29.1,127.4,789.9,350.5,430.5,44.9,359.4,11236.1,"Grassland",3,"2","Scavenger","Scavenger","Terrestrial",-55.72,10.93,-30.77,-70.34,2543680.82,"Extant"
"581","Caracara cheriway","Caracara_cheriway","Falconidae","Falconiformes",48.3,31.1,14,23,94.8,386,164.8,224.2,42.4,207.3,1078.6,"Shrubland",2,"1","Omnivore","Omnivore","Terrestrial",-8.14,32.57,12.42,-79.66,4169053.29,"Extant"
"582","Scytalopus vicinior","Scytalopus_vicinior","Rhinocryptidae","Passeriformes",13.6,7.4,3.5,4,22.4,56,7.4,48.5,13.2,41.8,23,"Forest",1,"1","Carnivore","Invertivore","Terrestrial",-0.88,5.07,2.12,-77.59,16812.48,"Extant"
"583","Pinarocorys nigricans","Pinarocorys_nigricans","Alaudidae","Passeriformes",17.5,10.4,4.6,5.6,27.6,115.2,38.4,77.1,33.3,76.2,38.1,"Grassland",2,"3","Carnivore","Invertivore","Terrestrial",-16.1,-3.35,-10.75,23.09,1921432.84,"Extant"
"584","Vanellus vanellus","Vanellus_vanellus","Charadriidae","Charadriiformes",28.1,14.9,4.6,5.5,48.3,222.5,89.1,132.9,40.2,103.2,218.4,"Wetland",3,"2","Carnivore","Omnivore","Terrestrial",31.16,71.19,52.6,61.57,18594755.95,"Extant"
"585","Arborophila crudigularis","Arborophila_crudigularis","Phasianidae","Galliformes",23.6,10.2,5.6,8,38.4,137.2,37.2,100,27.1,52,256.8,"Forest",1,"1","Herbivore","Omnivore","Terrestrial",22.55,25.16,23.89,121.17,22768.9,"Extant"
"586","Galerida deva","Galerida_deva","Alaudidae","Passeriformes",13.2,9.2,5,5.6,19.8,83.4,24.8,59.2,29.5,50.6,19.9,"Grassland",2,"1","Omnivore","Omnivore","Terrestrial",10.9,27.65,20.38,76.24,832847.98,"Extant"
"587","Torreornis inexpectata","Torreornis_inexpectata","Emberizidae","Passeriformes",16,10.5,5.3,7.5,21.4,64.4,5.9,59.6,9,67,25.5,"Shrubland",2,"1","Omnivore","Omnivore","Terrestrial",19.97,22.7,22.24,-80.78,4568.06,"Extant"
"588","Certhilauda barlowi","Certhilauda_barlowi","Alaudidae","Passeriformes",16.9,10.3,4.9,6.1,27.7,91.6,16.9,73.8,18.7,62.2,28.1,"Desert",2,"1","Omnivore","Omnivore","Terrestrial",-29.55,-26.61,-27.98,16.42,24258.03,"Extant"
"589","Pomatorhinus mcclellandi","Pomatorhinus_mcclellandi","Timaliidae","Passeriformes",30.2,20.4,4.5,5.7,32.4,82.2,3.6,77.7,4.4,85,58.2,"Shrubland",2,"1","Carnivore","Invertivore","Terrestrial",19.46,29.09,25.16,93.8,285028.19,"Extant"
"590","Phalaropus lobatus","Phalaropus_lobatus","Scolopacidae","Charadriiformes",24.4,19.1,2.5,2.7,18.8,109,54.4,55.2,49.6,50.6,36.7,"Wetland",3,"3","Carnivore","Aquatic predator","Terrestrial",50.94,75.25,65.91,-35.96,9098836.74,"Extant"
"591","Chamaeza meruloides","Chamaeza_meruloides","Formicariidae","Passeriformes",18.6,10.6,5.5,5.5,36.7,87,11.6,75.4,13.3,72,69,"Forest",1,"1","Carnivore","Invertivore","Terrestrial",-24.54,-14,-22,-44.79,103365.42,"Extant"
"592","Sicalis taczanowskii","Sicalis_taczanowskii","Emberizidae","Passeriformes",13.8,9.3,6.3,10.1,18.5,69.9,16.1,53.7,23.1,44,8,"Shrubland",3,"1","Herbivore","Granivore","Terrestrial",-8.13,-2.07,-5.48,-80.39,41438.32,"Extant"
"593","Ortygospiza locustella","Ortygospiza_locustella","Estrildidae","Passeriformes",9.1,5.2,3.8,5,15.5,44.5,6.4,38,14.5,30,10.6,"Grassland",3,"1","Herbivore","Granivore","Terrestrial",-20.53,10.34,-10.09,27.21,731202.26,"Extant"
"594","Turdus plumbeus","Turdus_plumbeus","Turdidae","Passeriformes",30.2,16.8,5.5,6.2,36.6,120.7,27,94,22.3,109,75.3,"Woodland",2,"1","Carnivore","Omnivore","Terrestrial",15.2,26.92,20.59,-75.5,201437.42,"Extant"
"595","Rhinoptilus bitorquatus","Rhinoptilus_bitorquatus","Glareolidae","Charadriiformes",20.1,10.8,5.1,5.9,66.5,157.5,55.9,101.6,35.4,58,150,"Shrubland",3,"1","Carnivore","Invertivore","Terrestrial",14.25,15.43,14.86,78.38,19306.74,"Extant"
